source,exercise_id,exercise_name,equipment,body_part,frame_idx,form_label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,torso_lean_angle,elbow_symmetry_delta,knee_symmetry_delta,avg_visibility
exercise_correction,,bicepcurl,dumbbell,,,C,67.24644488473798,64.68444212090111,5.226649428678948,3.5167631308905323,,,,,0.4938659720725373,2.5620027638368725,,0.7219727807678282
exercise_correction,,bicepcurl,dumbbell,,,C,72.68399044274275,73.78136203330257,5.005916830039379,2.4961257008843676,,,,,0.4601733277391237,1.097371590559817,,0.7183578917756677
exercise_correction,,bicepcurl,dumbbell,,,C,111.4829933539052,78.60205477687171,4.019198585173126,2.2823556990907243,,,,,0.4077952896836672,32.88093857703349,,0.7156049939803779
exercise_correction,,bicepcurl,dumbbell,,,C,118.66779399212284,85.5022193966355,3.386312185342979,1.6645625367302144,,,,,0.37291012574368304,33.16557459548734,,0.7115696182008833
exercise_correction,,bicepcurl,dumbbell,,,C,130.08665151127724,91.95223401631314,2.410753898878318,1.3532989063994434,,,,,0.3827587089029482,38.1344174949641,,0.7096699527464807
exercise_correction,,bicepcurl,dumbbell,,,C,128.53237451493888,96.12918729858592,2.269683645673431,1.4350641877931811,,,,,0.16883084507846402,32.40318721635296,,0.7049868993926793
exercise_correction,,bicepcurl,dumbbell,,,C,124.16619514150194,102.12373821215921,2.3543497712773114,1.134305541527257,,,,,0.1542641358203024,22.042456929342734,,0.7023783475160599
exercise_correction,,bicepcurl,dumbbell,,,C,122.41936391397327,106.81853247327594,2.3804239486973273,0.5848299619266072,,,,,0.10956268243639947,15.600831440697334,,0.6992753534577787
exercise_correction,,bicepcurl,dumbbell,,,C,121.64527412971815,108.3894666166235,2.30280466327551,0.20567017036354773,,,,,0.10169162877756119,13.255807513094652,,0.6978647746145725
exercise_correction,,bicepcurl,dumbbell,,,C,123.5840014892076,111.12759029141979,2.3754896625189432,0.032976876585208696,,,,,0.07643397235314366,12.456411197787801,,0.6947785723023117
exercise_correction,,bicepcurl,dumbbell,,,C,125.75124146379775,114.16789300595269,2.1867409039543473,0.23009873602821782,,,,,0.05544271544002349,11.583348457845062,,0.6936484973412007
exercise_correction,,bicepcurl,dumbbell,,,C,127.37053641890543,116.16324544122699,2.002100036431279,0.8014444619296975,,,,,0.014550209943517264,11.20729097767844,,0.6940598918590695
exercise_correction,,bicepcurl,dumbbell,,,C,132.60809845160767,119.10399356708636,1.6536220827291401,1.7949351755262244,,,,,0.06689163120587847,13.504104884521311,,0.6993025413248688
exercise_correction,,bicepcurl,dumbbell,,,C,131.89383896100387,120.73085353248507,1.4018585800954397,2.023030073766976,,,,,0.08861423132579095,11.162985428518795,,0.7008911333978176
